user_id,signup_date,country,acquisition_channel
822,2025-08-28,India,Google Ads
823,2025-04-21,UK,Google Ads
824,2025-09-06,UK,Referral
825,2025-05-31,Canada,Facebook
826,2025-07-02,UK,Organic
827,2025-12-02,UK,Organic
828,2025-04-05,Germany,Organic
829,2025-01-08,USA,Organic
830,2025-12-26,UK,Facebook
831,2025-07-03,UK,Google Ads
832,2025-10-08,India,Google Ads
833,2025-07-14,Canada,Google Ads
834,2025-12-18,India,Google Ads
835,2025-07-14,Germany,Google Ads
836,2025-06-04,USA,Referral
837,2025-04-03,Canada,Referral
838,2025-06-09,India,Google Ads
839,2025-03-02,UK,Google Ads
840,2025-05-02,UK,Google Ads
841,2025-02-20,Canada,Google Ads
842,2025-10-04,UK,Google Ads
843,2025-01-05,India,Referral
844,2025-04-02,India,Google Ads
845,2025-06-19,UK,Google Ads
846,2025-11-13,UK,Google Ads
847,2025-01-22,Germany,Referral
848,2025-11-22,USA,Referral
849,2025-01-01,Canada,Organic
850,2025-05-13,India,Facebook
851,2025-08-21,Canada,Google Ads
852,2025-01-12,Germany,Google Ads
853,2025-12-12,India,Facebook
854,2025-02-15,Germany,Organic
855,2025-02-03,Germany,Google Ads
856,2025-03-19,UK,Facebook
857,2025-08-06,Canada,Organic
858,2025-10-28,Canada,Google Ads
859,2025-03-14,UK,Organic
860,2025-10-09,Canada,Facebook
861,2025-09-06,UK,Google Ads
862,2025-02-16,India,Facebook
863,2025-05-01,Germany,Referral
864,2025-08-02,Germany,Google Ads
865,2025-08-27,Canada,Facebook
866,2025-02-25,USA,Google Ads
867,2025-12-16,Germany,Organic
868,2025-04-17,UK,Organic
869,2025-11-15,USA,Facebook
870,2025-02-17,USA,Google Ads
871,2025-03-02,Germany,Referral
872,2025-12-03,Germany,Organic
873,2025-01-26,Germany,Organic
874,2025-10-19,UK,Facebook
875,2025-09-14,USA,Google Ads
876,2025-01-08,Canada,Organic
877,2025-04-23,UK,Facebook
878,2025-12-21,India,Facebook
879,2025-09-10,Germany,Google Ads
880,2025-06-29,USA,Facebook
881,2025-07-26,UK,Organic
882,2025-10-30,India,Referral
883,2025-05-07,UK,Google Ads
884,2025-02-25,UK,Organic
885,2025-08-02,Canada,Organic
886,2025-01-14,Canada,Referral
887,2025-01-28,UK,Organic
888,2025-03-19,India,Referral
889,2025-08-04,USA,Referral
890,2025-12-31,USA,Google Ads
891,2025-06-03,Germany,Organic
892,2025-01-14,Germany,Facebook
893,2025-07-06,USA,Google Ads
894,2025-11-08,UK,Google Ads
895,2025-01-07,UK,Google Ads
896,2025-01-03,Canada,Organic
897,2025-04-21,Canada,Facebook
898,2025-08-26,Germany,Referral
899,2025-12-29,USA,Organic
900,2025-08-27,UK,Organic
901,2025-10-01,USA,Google Ads
902,2025-10-21,India,Facebook
903,2025-08-15,USA,Facebook
904,2025-01-15,India,Google Ads
905,2025-07-11,Canada,Organic
906,2025-04-29,Canada,Organic
907,2025-01-28,Germany,Google Ads
908,2025-07-21,USA,Organic
909,2025-02-08,USA,Google Ads
910,2025-09-30,India,Facebook
911,2025-08-19,Canada,Organic
912,2025-03-27,India,Google Ads
913,2025-05-06,Canada,Organic
914,2025-10-27,India,Organic
915,2025-01-25,Canada,Organic
916,2025-05-25,India,Google Ads
917,2025-01-13,Canada,Google Ads
918,2025-07-31,India,Google Ads
919,2025-01-25,USA,Referral
920,2025-03-09,Germany,Google Ads
921,2025-03-08,India,Facebook
922,2025-08-21,Germany,Referral
923,2025-04-19,USA,Organic
924,2025-05-26,USA,Organic
925,2025-04-21,Canada,Referral
926,2025-08-16,Germany,Facebook
927,2025-04-21,UK,Facebook
928,2025-02-03,Canada,Google Ads
929,2025-04-21,Germany,Google Ads
930,2025-09-21,India,Organic
931,2025-08-24,India,Google Ads
932,2025-03-24,USA,Organic
933,2025-02-11,UK,Google Ads
934,2025-04-11,India,Google Ads
935,2025-01-06,Germany,Organic
936,2025-06-29,Germany,Google Ads
937,2025-10-09,India,Organic
938,2025-11-16,Germany,Referral
939,2025-08-14,Germany,Organic
940,2025-11-11,USA,Facebook
941,2025-12-31,UK,Referral
942,2025-08-17,USA,Google Ads
943,2025-10-16,UK,Organic
944,2025-05-30,Germany,Google Ads
945,2025-10-04,UK,Google Ads
946,2025-07-17,Germany,Referral
947,2025-03-11,Germany,Facebook
948,2025-04-22,USA,Organic
949,2025-01-04,USA,Facebook
950,2025-12-16,Canada,Organic
951,2025-11-27,India,Referral
952,2025-11-14,Canada,Facebook
953,2025-12-16,Canada,Organic
954,2025-04-05,UK,Organic
955,2025-06-01,Germany,Referral
956,2025-11-07,Germany,Google Ads
957,2025-05-17,Germany,Organic
958,2025-09-04,India,Facebook
959,2025-08-31,UK,Google Ads
960,2025-01-31,UK,Google Ads
961,2025-02-09,Germany,Organic
962,2025-08-17,Canada,Referral
963,2025-02-05,India,Facebook
964,2025-08-11,Canada,Organic
965,2025-01-06,USA,Organic
966,2025-11-18,UK,Facebook
967,2025-08-08,UK,Referral
968,2025-03-16,Canada,Facebook
969,2025-01-04,India,Google Ads
970,2025-12-01,UK,Google Ads
971,2025-05-14,Canada,Referral
972,2025-04-28,India,Referral
973,2025-04-04,Canada,Google Ads
974,2025-03-03,India,Google Ads
975,2025-07-13,Germany,Facebook
976,2025-12-01,India,Organic
977,2025-07-22,USA,Organic
978,2025-01-26,Germany,Referral
979,2025-06-22,Canada,Organic
980,2025-10-27,Germany,Referral
981,2025-05-13,Germany,Facebook
982,2025-11-22,Canada,Facebook
983,2025-04-28,Canada,Organic
984,2025-11-20,USA,Facebook
985,2025-10-02,Canada,Google Ads
986,2025-07-31,UK,Google Ads
987,2025-08-13,UK,Facebook
988,2025-01-20,USA,Organic
989,2025-04-23,India,Organic
990,2025-05-20,India,Google Ads
991,2025-02-16,UK,Organic
992,2025-01-01,Canada,Google Ads
993,2025-03-31,USA,Organic
994,2025-05-22,India,Facebook
995,2025-11-16,India,Organic
996,2025-02-07,Germany,Organic
997,2025-10-20,UK,Organic
998,2025-05-19,Canada,Organic
999,2025-12-22,USA,Organic
1000,2025-11-29,India,Google Ads
1001,2025-09-16,Germany,Organic
1002,2025-06-10,UK,Facebook
1003,2025-06-27,UK,Facebook
1004,2025-01-10,USA,Facebook
1005,2025-09-18,India,Referral
1006,2025-05-18,USA,Google Ads
1007,2025-06-21,USA,Facebook
1008,2025-01-13,Germany,Referral
1009,2025-06-17,UK,Organic
1010,2025-05-10,Canada,Google Ads
1011,2025-03-25,UK,Referral
1012,2025-11-17,UK,Google Ads
1013,2025-11-15,Germany,Organic
1014,2025-04-11,Canada,Organic
1015,2025-11-25,India,Facebook
1016,2025-09-30,Canada,Organic
1017,2025-09-22,India,Google Ads
1018,2025-02-07,Canada,Google Ads
1019,2025-04-04,USA,Organic
1020,2025-04-05,Canada,Google Ads
1021,2025-11-01,Germany,Referral
1022,2025-03-10,India,Facebook
1023,2025-11-14,UK,Google Ads
1024,2025-08-24,Germany,Organic
1025,2025-11-30,India,Facebook
1026,2025-05-17,India,Google Ads
1027,2025-03-17,UK,Facebook
1028,2025-02-04,USA,Referral
1029,2025-01-01,Germany,Facebook
1030,2025-10-23,UK,Facebook
1031,2025-11-16,UK,Facebook
1032,2025-03-01,USA,Google Ads
1033,2025-11-16,Germany,Google Ads
1034,2025-12-15,UK,Organic
1035,2025-11-24,USA,Referral
1036,2025-09-24,Germany,Google Ads
1037,2025-12-27,Canada,Facebook
1038,2025-08-17,India,Referral
1039,2025-09-27,USA,Google Ads
1040,2025-11-12,India,Google Ads
1041,2025-10-13,Canada,Referral
1042,2025-10-18,UK,Organic
1043,2025-08-01,UK,Google Ads
1044,2025-06-14,Germany,Facebook
1045,2025-01-05,USA,Google Ads
1046,2025-12-05,USA,Facebook
1047,2025-03-19,Germany,Organic
1048,2025-03-03,India,Organic
1049,2025-05-12,UK,Organic
1050,2025-03-30,UK,Facebook
1051,2025-08-25,USA,Google Ads
1052,2025-02-11,USA,Google Ads
1053,2025-03-30,Germany,Organic
1054,2025-10-23,Canada,Organic
1055,2025-11-24,India,Google Ads
1056,2025-10-22,Canada,Facebook
1057,2025-04-14,Canada,Organic
1058,2025-01-14,USA,Facebook
1059,2025-10-15,USA,Facebook
1060,2025-06-28,USA,Google Ads
1061,2025-05-05,Canada,Google Ads
1062,2025-12-19,India,Organic
1063,2025-01-23,USA,Organic
1064,2025-03-04,UK,Organic
1065,2025-05-23,India,Referral
1066,2025-06-02,UK,Referral
1067,2025-05-25,India,Google Ads
1068,2025-08-13,USA,Google Ads
1069,2025-11-05,Germany,Facebook
1070,2025-04-14,USA,Google Ads
1071,2025-04-14,Canada,Organic
1072,2025-02-08,Canada,Referral
1073,2025-07-17,India,Organic
1074,2025-05-14,Canada,Google Ads
1075,2025-03-08,USA,Google Ads
1076,2025-06-28,UK,Facebook
1077,2025-02-11,USA,Organic
1078,2025-01-15,India,Facebook
1079,2025-04-21,Canada,Google Ads
1080,2025-06-06,UK,Google Ads
1081,2025-10-16,Germany,Referral
1082,2025-08-19,UK,Organic
1083,2025-06-06,UK,Referral
1084,2025-02-07,USA,Organic
1085,2025-04-07,Germany,Facebook
1086,2025-10-16,India,Google Ads
1087,2025-09-11,India,Facebook
1088,2025-07-15,UK,Organic
1089,2025-03-27,UK,Referral
1090,2025-11-18,Canada,Google Ads
1091,2025-01-10,Germany,Google Ads
1092,2025-01-05,UK,Organic
1093,2025-05-03,Canada,Google Ads
1094,2025-11-26,Germany,Organic
1095,2025-12-19,India,Google Ads
1096,2025-04-28,Canada,Google Ads
1097,2025-10-21,Germany,Facebook
1098,2025-06-08,Canada,Organic
1099,2025-10-30,UK,Facebook
1100,2025-08-16,USA,Google Ads
1101,2025-12-31,India,Referral
1102,2025-08-04,UK,Google Ads
1103,2025-07-03,UK,Google Ads
1104,2025-01-15,Germany,Organic
1105,2025-06-06,Canada,Google Ads
1106,2025-05-16,India,Facebook
1107,2025-09-18,UK,Referral
1108,2025-06-06,Germany,Organic
1109,2025-02-16,India,Organic
1110,2025-11-20,Canada,Organic
1111,2025-11-28,UK,Google Ads
1112,2025-06-22,UK,Facebook
1113,2025-05-10,UK,Facebook
1114,2025-04-05,India,Referral
1115,2025-04-25,India,Google Ads
1116,2025-08-31,India,Facebook
1117,2025-10-19,India,Referral
1118,2025-10-09,Germany,Organic
1119,2025-10-26,USA,Referral
1120,2025-10-10,Germany,Organic
1121,2025-03-10,UK,Facebook
1122,2025-05-28,Germany,Organic
1123,2025-01-11,Canada,Google Ads
1124,2025-09-11,India,Google Ads
1125,2025-11-26,Canada,Organic
1126,2025-12-26,Canada,Organic
1127,2025-02-07,UK,Referral
1128,2025-05-14,India,Referral
1129,2025-07-19,Canada,Referral
1130,2025-01-23,UK,Google Ads
1131,2025-10-30,India,Organic
1132,2025-12-12,USA,Organic
1133,2025-10-29,UK,Referral
1134,2025-12-29,Germany,Facebook
1135,2025-08-06,India,Google Ads
1136,2025-05-21,Canada,Referral
1137,2025-04-14,Canada,Facebook
1138,2025-07-29,Germany,Organic
1139,2025-04-21,Germany,Facebook
1140,2025-04-14,Canada,Facebook
1141,2025-11-12,India,Organic
1142,2025-06-20,UK,Facebook
1143,2025-12-22,Germany,Organic
1144,2025-11-20,Germany,Google Ads
1145,2025-05-13,Germany,Facebook
1146,2025-10-20,USA,Facebook
1147,2025-11-24,India,Organic
1148,2025-05-07,India,Facebook
1149,2025-04-16,India,Organic
1150,2025-04-02,India,Organic
1151,2025-10-14,India,Organic
1152,2025-02-20,Canada,Organic
1153,2025-01-29,Germany,Facebook
1154,2025-10-23,Canada,Facebook
1155,2025-10-24,USA,Organic
1156,2025-08-02,UK,Google Ads
1157,2025-09-24,Germany,Referral
1158,2025-09-14,USA,Organic
1159,2025-10-29,Canada,Facebook
1160,2025-04-11,UK,Organic
1161,2025-12-12,USA,Referral
1162,2025-04-20,UK,Google Ads
1163,2025-07-01,USA,Organic
1164,2025-11-09,Canada,Google Ads
1165,2025-01-01,UK,Facebook
1166,2025-11-15,USA,Referral
1167,2025-02-24,Canada,Organic
1168,2025-05-29,Germany,Organic
1169,2025-11-05,Canada,Referral
1170,2025-05-17,Canada,Organic
1171,2025-07-21,Germany,Organic
1172,2025-11-09,Canada,Organic
1173,2025-04-27,Germany,Organic
1174,2025-06-03,Germany,Organic
1175,2025-10-18,Germany,Referral
1176,2025-03-04,USA,Organic
1177,2025-09-01,UK,Organic
1178,2025-01-25,USA,Google Ads
1179,2025-03-31,Germany,Organic
1180,2025-03-16,UK,Organic
1181,2025-10-21,UK,Organic
1182,2025-07-29,Germany,Google Ads
1183,2025-12-13,UK,Referral
1184,2025-01-17,UK,Google Ads
1185,2025-05-08,USA,Google Ads
1186,2025-12-30,UK,Organic
1187,2025-09-08,Germany,Organic
1188,2025-06-28,India,Facebook
1189,2025-07-01,India,Organic
1190,2025-06-01,India,Facebook
1191,2025-01-25,Germany,Google Ads
1192,2025-06-29,India,Google Ads
1193,2025-07-17,USA,Referral
1194,2025-12-10,Germany,Google Ads
1195,2025-06-10,Germany,Google Ads
1196,2025-06-26,Germany,Organic
1197,2025-10-12,UK,Facebook
1198,2025-03-04,UK,Organic
1199,2025-05-30,UK,Referral
1200,2025-06-03,Canada,Organic
1201,2025-06-05,USA,Facebook
1202,2025-02-18,Germany,Facebook
1203,2025-12-03,Germany,Organic
1204,2025-03-25,UK,Facebook
1205,2025-12-27,Germany,Google Ads
1206,2025-06-26,Germany,Facebook
1207,2025-05-28,India,Google Ads
1208,2025-04-28,Germany,Referral
1209,2025-12-08,Canada,Organic
1210,2025-03-04,UK,Google Ads
1211,2025-07-08,USA,Google Ads
1212,2025-12-26,USA,Referral
1213,2025-02-18,India,Facebook
1214,2025-11-23,USA,Organic
1215,2025-09-14,USA,Facebook
1216,2025-08-12,UK,Referral
1217,2025-05-21,UK,Organic
1218,2025-08-03,Canada,Google Ads
1219,2025-07-30,India,Google Ads
1220,2025-11-14,USA,Organic
1221,2025-02-01,Canada,Referral
1222,2025-06-07,India,Google Ads
1223,2025-10-12,USA,Organic
1224,2025-11-01,USA,Facebook
1225,2025-10-13,UK,Referral
1226,2025-05-24,Germany,Organic
1227,2025-01-19,India,Facebook
1228,2025-01-18,USA,Google Ads
1229,2025-09-14,India,Google Ads
1230,2025-03-19,Canada,Organic
1231,2025-06-24,Canada,Facebook
1232,2025-07-13,Germany,Facebook
1233,2025-04-23,USA,Referral
1234,2025-04-24,UK,Facebook
1235,2025-08-10,USA,Organic
1236,2025-06-15,India,Google Ads
1237,2025-11-15,Canada,Google Ads
1238,2025-05-12,India,Facebook
1239,2025-09-21,Germany,Organic
1240,2025-02-24,Canada,Facebook
1241,2025-12-25,UK,Referral
1242,2025-05-11,Canada,Facebook
1243,2025-10-15,USA,Facebook
1244,2025-09-23,USA,Referral
1245,2025-06-11,Canada,Facebook
1246,2025-03-28,Germany,Google Ads
1247,2025-02-24,USA,Google Ads
1248,2025-10-15,USA,Organic
1249,2025-06-27,UK,Organic
1250,2025-12-15,Canada,Google Ads
1251,2025-01-08,USA,Facebook
1252,2025-11-17,Germany,Organic
1253,2025-11-09,India,Referral
1254,2025-09-04,Canada,Facebook
1255,2025-11-19,UK,Referral
1256,2025-09-12,USA,Facebook
1257,2025-11-24,Germany,Google Ads
1258,2025-02-23,Canada,Google Ads
1259,2025-09-06,Germany,Facebook
1260,2025-08-27,Germany,Facebook
1261,2025-08-17,UK,Referral
1262,2025-03-08,Canada,Google Ads
1263,2025-02-20,USA,Facebook
1264,2025-04-07,UK,Google Ads
1265,2025-04-02,USA,Organic
1266,2025-09-21,India,Referral
1267,2025-10-18,Germany,Google Ads
1268,2025-04-06,India,Facebook
1269,2025-03-29,Germany,Google Ads
1270,2025-03-19,UK,Facebook
1271,2025-10-15,USA,Google Ads
1272,2025-04-30,USA,Facebook
1273,2025-10-29,UK,Organic
1274,2025-06-14,Canada,Organic
1275,2025-07-01,India,Google Ads
1276,2025-08-11,India,Facebook
1277,2025-11-07,USA,Organic
1278,2025-01-07,USA,Organic
1279,2025-11-26,USA,Google Ads
1280,2025-09-20,UK,Organic
1281,2025-06-10,Canada,Facebook
1282,2025-05-31,India,Google Ads
1283,2025-03-26,Germany,Google Ads
1284,2025-05-27,UK,Referral
1285,2025-04-22,India,Google Ads
1286,2025-02-05,Canada,Referral
1287,2025-10-12,UK,Facebook
1288,2025-07-07,India,Facebook
1289,2025-03-23,UK,Organic
1290,2025-01-02,India,Google Ads
1291,2025-10-30,India,Facebook
1292,2025-07-16,Canada,Facebook
1293,2025-01-11,Germany,Referral
1294,2025-08-22,Canada,Facebook
1295,2025-07-14,India,Facebook
1296,2025-04-29,UK,Google Ads
1297,2025-01-20,Canada,Organic
1298,2025-09-18,Germany,Google Ads
1299,2025-10-20,India,Google Ads
1300,2025-09-13,Canada,Google Ads
1301,2025-08-10,Canada,Organic
1302,2025-08-14,Canada,Facebook
1303,2025-02-22,Canada,Facebook
1304,2025-12-21,UK,Organic
1305,2025-12-08,Germany,Referral
1306,2025-12-30,Germany,Organic
1307,2025-10-07,India,Facebook
1308,2025-03-22,USA,Organic
1309,2025-07-21,UK,Referral
1310,2025-06-07,India,Facebook
1311,2025-04-30,India,Facebook
1312,2025-02-28,Canada,Google Ads
1313,2025-08-03,USA,Referral
1314,2025-05-08,USA,Google Ads
1315,2025-08-12,UK,Google Ads
1316,2025-07-28,USA,Facebook
1317,2025-04-25,India,Organic
1318,2025-07-28,USA,Facebook
1319,2025-01-14,USA,Organic
1320,2025-01-09,Germany,Organic
1321,2025-02-09,India,Facebook
1322,2025-08-25,USA,Organic
1323,2025-10-08,USA,Facebook
1324,2025-12-25,Canada,Referral
1325,2025-07-20,USA,Organic
1326,2025-09-03,USA,Referral
1327,2025-10-05,Germany,Google Ads
1328,2025-08-23,India,Facebook
1329,2025-01-04,UK,Google Ads
1330,2025-06-03,India,Facebook
1331,2025-01-29,Canada,Referral
1332,2025-04-19,India,Facebook
1333,2025-04-08,USA,Google Ads
1334,2025-08-03,Canada,Google Ads
1335,2025-10-20,India,Facebook
1336,2025-03-16,Canada,Google Ads
1337,2025-11-22,UK,Facebook
1338,2025-05-26,India,Organic
1339,2025-05-08,USA,Facebook
1340,2025-12-07,Canada,Organic
1341,2025-02-11,Germany,Facebook
1342,2025-12-22,Canada,Organic
1343,2025-02-10,Germany,Google Ads
1344,2025-02-03,USA,Referral
1345,2025-01-17,UK,Organic
1346,2025-06-14,Germany,Google Ads
1347,2025-06-02,UK,Google Ads
1348,2025-03-17,Canada,Google Ads
1349,2025-03-28,USA,Organic
1350,2025-04-27,Germany,Organic
1351,2025-12-28,Canada,Facebook
1352,2025-12-08,India,Facebook
1353,2025-01-27,Canada,Referral
1354,2025-11-09,UK,Referral
1355,2025-10-14,USA,Organic
1356,2025-05-14,USA,Facebook
1357,2025-08-07,Canada,Organic
1358,2025-06-17,India,Organic
1359,2025-04-08,UK,Facebook
1360,2025-09-25,Canada,Google Ads
1361,2025-08-25,Canada,Organic
1362,2025-11-05,USA,Google Ads
1363,2025-06-22,UK,Google Ads
1364,2025-07-09,India,Organic
1365,2025-05-02,USA,Organic
1366,2025-02-15,Canada,Referral
1367,2025-03-05,USA,Facebook
1368,2025-05-10,USA,Referral
1369,2025-11-06,Germany,Facebook
1370,2025-12-29,USA,Organic
1371,2025-07-12,USA,Facebook
1372,2025-11-03,UK,Google Ads
1373,2025-06-30,USA,Facebook
1374,2025-10-19,India,Organic
1375,2025-10-09,Canada,Google Ads
1376,2025-01-29,UK,Facebook
1377,2025-05-29,USA,Google Ads
1378,2025-09-24,India,Google Ads
1379,2025-10-23,Canada,Organic
1380,2025-01-11,UK,Referral
1381,2025-06-13,India,Facebook
1382,2025-04-23,USA,Organic
1383,2025-07-06,Germany,Referral
1384,2025-10-22,Germany,Organic
1385,2025-08-20,UK,Organic
1386,2025-08-15,India,Google Ads
1387,2025-11-06,Canada,Facebook
1388,2025-04-08,India,Facebook
1389,2025-02-24,Germany,Facebook
1390,2025-04-21,UK,Organic
1391,2025-06-01,USA,Facebook
1392,2025-09-03,India,Google Ads
1393,2025-03-10,Germany,Referral
1394,2025-11-08,Canada,Facebook
1395,2025-10-16,UK,Referral
1396,2025-09-07,USA,Organic
1397,2025-02-05,India,Google Ads
1398,2025-08-27,Canada,Organic
1399,2025-05-28,USA,Organic
1400,2025-08-15,Germany,Google Ads
1401,2025-09-01,Germany,Facebook
1402,2025-12-03,Canada,Facebook
1403,2025-12-31,Germany,Organic
1404,2025-07-20,UK,Google Ads
1405,2025-06-03,Canada,Organic
1406,2025-03-14,Germany,Google Ads
1407,2025-07-20,India,Facebook
1408,2025-10-23,Germany,Google Ads
1409,2025-01-17,UK,Google Ads
1410,2025-05-09,USA,Facebook
1411,2025-08-05,USA,Google Ads
1412,2025-03-02,Germany,Facebook
1413,2025-04-14,USA,Referral
1414,2025-02-11,Germany,Facebook
1415,2025-01-25,UK,Organic
1416,2025-02-08,USA,Referral
1417,2025-10-18,India,Referral
1418,2025-05-11,Germany,Referral
1419,2025-08-17,USA,Google Ads
1420,2025-04-18,UK,Organic
1421,2025-06-21,UK,Organic
1422,2025-04-12,India,Organic
1423,2025-12-20,UK,Organic
1424,2025-01-12,UK,Google Ads
1425,2025-10-02,USA,Referral
1426,2025-04-11,Germany,Facebook
1427,2025-02-13,Canada,Facebook
1428,2025-11-01,UK,Facebook
1429,2025-01-17,UK,Facebook
1430,2025-11-26,Canada,Google Ads
1431,2025-02-26,UK,Facebook
1432,2025-11-07,USA,Referral
1433,2025-10-30,USA,Facebook
1434,2025-01-12,Canada,Facebook
1435,2025-11-14,UK,Organic
1436,2025-03-21,UK,Facebook
1437,2025-08-04,Germany,Facebook
1438,2025-12-05,UK,Facebook
1439,2025-09-21,USA,Google Ads
1440,2025-05-29,India,Google Ads
1441,2025-03-22,India,Organic
1442,2025-08-03,India,Referral
1443,2025-07-17,India,Organic
1444,2025-07-19,UK,Google Ads
1445,2025-01-25,UK,Facebook
